time,Open,High,Low,Close
,^NSEBANK,^NSEBANK,^NSEBANK,^NSEBANK
2026-02-04 11:10:00,60221.55078125,60225.3984375,60172.6015625,60200.69921875
2026-02-04 11:15:00,60201.3984375,60219.05078125,60140.0,60154.8515625
2026-02-04 11:20:00,60154.80078125,60198.0,60136.30078125,60145.05078125
2026-02-04 11:25:00,60140.1015625,60181.55078125,60137.44921875,60178.30078125
2026-02-04 11:30:00,60176.25,60188.1484375,60153.1015625,60158.19921875
2026-02-04 11:35:00,60156.69921875,60186.25,60152.3515625,60172.0
2026-02-04 11:40:00,60171.30078125,60214.05078125,60169.25,60181.3515625
2026-02-04 11:45:00,60184.44921875,60191.8515625,60154.80078125,60177.94921875
2026-02-04 11:50:00,60178.75,60198.80078125,60143.5,60198.5
2026-02-04 11:55:00,60195.3984375,60213.6484375,60180.3515625,60199.25
2026-02-04 12:00:00,60196.25,60207.3515625,60167.0,60194.0
2026-02-04 12:05:00,60194.05078125,60239.1015625,60188.55078125,60236.8515625
2026-02-04 12:10:00,60236.55078125,60247.8515625,60217.80078125,60235.8984375
2026-02-04 12:15:00,60235.3515625,60254.3984375,60191.94921875,60198.3515625
2026-02-04 12:20:00,60197.25,60207.5,60168.1015625,60176.05078125
2026-02-04 12:25:00,60172.25,60224.0,60171.05078125,60218.19921875
2026-02-04 12:30:00,60215.69921875,60217.1484375,60180.0,60204.25
2026-02-04 12:35:00,60200.80078125,60208.44921875,60152.80078125,60171.75
2026-02-04 12:40:00,60171.80078125,60213.19921875,60157.75,60161.30078125
2026-02-04 12:45:00,60160.05078125,60172.69921875,60133.6484375,60136.44921875
2026-02-04 12:50:00,60137.30078125,60141.69921875,60111.94921875,60140.75
2026-02-04 12:55:00,60139.94921875,60145.6015625,60116.30078125,60124.94921875
2026-02-04 13:00:00,60118.5,60130.80078125,60102.0,60114.6015625
2026-02-04 13:05:00,60115.8984375,60188.3984375,60114.80078125,60178.6484375
2026-02-04 13:10:00,60181.44921875,60208.94921875,60169.8515625,60196.30078125
2026-02-04 13:15:00,60197.19921875,60206.5,60176.94921875,60203.30078125
2026-02-04 13:20:00,60205.3515625,60241.55078125,60187.05078125,60233.94921875
2026-02-04 13:25:00,60233.6015625,60271.69921875,60229.1015625,60262.5
2026-02-04 13:30:00,60264.3515625,60304.5,60242.75,60259.3984375
2026-02-04 13:35:00,60260.0,60289.44921875,60247.19921875,60286.6015625
2026-02-04 13:40:00,60286.1015625,60293.6484375,60251.69921875,60262.5
2026-02-04 13:45:00,60262.5,60288.69921875,60256.55078125,60270.0
2026-02-04 13:50:00,60270.05078125,60304.8515625,60257.80078125,60297.8515625
2026-02-04 13:55:00,60299.05078125,60299.94921875,60265.3984375,60281.30078125
2026-02-04 14:00:00,60281.30078125,60283.80078125,60218.5,60266.19921875
2026-02-04 14:05:00,60265.19921875,60272.3984375,60236.3515625,60253.5
2026-02-04 14:10:00,60253.5,60329.0,60249.55078125,60329.0
2026-02-04 14:15:00,60325.44921875,60380.69921875,60324.75,60357.69921875
2026-02-04 14:20:00,60357.0,60389.3984375,60334.94921875,60341.5
2026-02-04 14:25:00,60342.0,60352.6484375,60321.5,60339.3515625
2026-02-04 14:30:00,60338.6015625,60358.3984375,60331.44921875,60343.6015625
2026-02-04 14:35:00,60344.30078125,60373.6015625,60314.25,60367.3515625
2026-02-04 14:40:00,60369.80078125,60374.6484375,60345.05078125,60363.19921875
2026-02-04 14:45:00,60364.8515625,60369.1015625,60302.80078125,60315.80078125
2026-02-04 14:50:00,60319.19921875,60331.80078125,60293.3984375,60327.1484375
2026-02-04 14:55:00,60326.05078125,60327.55078125,60285.80078125,60289.5
2026-02-04 15:00:00,60295.80078125,60326.19921875,60248.55078125,60267.55078125
2026-02-04 15:05:00,60270.75,60287.5,60242.6015625,60257.55078125
2026-02-04 15:10:00,60259.6015625,60272.69921875,60250.6484375,60269.8984375
2026-02-04 15:15:00,60271.3515625,60288.5,60228.69921875,60231.94921875
2026-02-04 15:20:00,60232.44921875,60236.5,60212.1015625,60232.6484375
2026-02-04 15:25:00,60226.75,60239.6015625,60135.30078125,60148.1015625
2026-02-05 09:15:00,60275.44921875,60326.69921875,60193.30078125,60293.05078125
2026-02-05 09:20:00,60294.1015625,60294.1015625,60166.0,60181.19921875
2026-02-05 09:25:00,60179.80078125,60223.3984375,60158.8984375,60185.55078125
2026-02-05 09:30:00,60186.19921875,60211.69921875,60161.8515625,60163.8515625
2026-02-05 09:35:00,60163.80078125,60190.8984375,60110.3515625,60132.05078125
2026-02-05 09:40:00,60134.5,60140.5,60100.55078125,60132.19921875
2026-02-05 09:45:00,60131.25,60139.80078125,60064.80078125,60091.94921875
2026-02-05 09:50:00,60095.80078125,60140.6484375,60066.94921875,60085.1015625
2026-02-05 09:55:00,60087.94921875,60136.1015625,60072.8984375,60107.25
2026-02-05 10:00:00,60107.80078125,60116.30078125,60073.1484375,60091.3515625
2026-02-05 10:05:00,60092.8515625,60113.44921875,60078.5,60096.30078125
2026-02-05 10:10:00,60092.3515625,60182.0,60090.3984375,60170.55078125
2026-02-05 10:15:00,60170.05078125,60178.3984375,60127.0,60151.5
2026-02-05 10:20:00,60156.44921875,60245.44921875,60152.30078125,60237.69921875
2026-02-05 10:25:00,60240.19921875,60250.8984375,60141.05078125,60147.44921875
2026-02-05 10:30:00,60146.55078125,60154.8515625,60098.55078125,60112.3984375
2026-02-05 10:35:00,60109.44921875,60118.30078125,60059.80078125,60060.94921875
2026-02-05 10:40:00,60059.25,60077.19921875,60020.94921875,60021.1484375
2026-02-05 10:45:00,60019.05078125,60040.94921875,60007.30078125,60035.8984375
2026-02-05 10:50:00,60035.19921875,60047.05078125,60011.1484375,60018.8515625
2026-02-05 10:55:00,60019.6015625,60036.44921875,59992.5,60023.25
2026-02-05 11:00:00,60025.75,60048.25,59991.75,60030.1015625
2026-02-05 11:05:00,60032.6484375,60077.3984375,60020.8984375,60072.0
2026-02-05 11:10:00,60071.94921875,60103.55078125,60060.0,60072.94921875
2026-02-05 11:15:00,60070.05078125,60081.94921875,60025.3984375,60030.44921875
2026-02-05 11:20:00,60031.6484375,60047.19921875,60014.05078125,60030.8515625
2026-02-05 11:25:00,60032.0,60059.3984375,60012.8984375,60044.05078125
2026-02-05 11:30:00,60043.69921875,60075.69921875,60025.19921875,60029.25
2026-02-05 11:35:00,60029.6484375,60086.05078125,60021.19921875,60078.25
2026-02-05 11:40:00,60079.3984375,60107.69921875,60059.55078125,60095.3984375
2026-02-05 11:45:00,60096.75,60097.75,60035.75,60043.80078125
2026-02-05 11:50:00,60043.3515625,60071.80078125,60021.8515625,60064.8984375
2026-02-05 11:55:00,60065.94921875,60093.8515625,60065.6484375,60086.3984375
2026-02-05 12:00:00,60085.75,60107.75,60061.80078125,60101.8515625
2026-02-05 12:05:00,60105.8984375,60107.0,60034.3515625,60041.94921875
2026-02-05 12:10:00,60041.8984375,60049.6015625,60006.3515625,60013.3984375
2026-02-05 12:15:00,60015.75,60016.80078125,59974.44921875,59978.6484375
2026-02-05 12:20:00,59982.55078125,59997.25,59965.1484375,59989.19921875
2026-02-05 12:25:00,59990.69921875,60021.1484375,59977.5,60001.3984375
2026-02-05 12:30:00,60007.69921875,60039.80078125,59971.25,59996.1015625
2026-02-05 12:35:00,59998.8984375,60020.94921875,59993.05078125,59999.44921875
2026-02-05 12:40:00,59997.80078125,60011.3984375,59978.80078125,59998.6484375
2026-02-05 12:45:00,60000.94921875,60037.1484375,59997.3984375,60023.3515625
2026-02-05 12:50:00,60028.25,60046.69921875,59993.19921875,59999.80078125
2026-02-05 12:55:00,60004.30078125,60049.1484375,59973.6015625,60033.19921875
2026-02-05 13:00:00,60034.19921875,60037.69921875,60010.8515625,60010.8515625
2026-02-05 13:05:00,60014.19921875,60032.8515625,60012.1015625,60026.3515625
2026-02-05 13:10:00,60027.1015625,60035.94921875,59991.19921875,60005.3984375
2026-02-05 13:15:00,60005.80078125,60067.55078125,60005.80078125,60056.3515625
2026-02-05 13:20:00,60058.5,60069.1484375,60049.30078125,60053.5
2026-02-05 13:25:00,60054.3984375,60056.30078125,59975.94921875,59980.3515625
2026-02-05 13:30:00,59980.25,60021.19921875,59978.55078125,60018.3515625
2026-02-05 13:35:00,60017.0,60043.8515625,60000.44921875,60035.25
2026-02-05 13:40:00,60036.8984375,60044.6484375,60018.05078125,60032.6484375
2026-02-05 13:45:00,60034.75,60042.30078125,60020.44921875,60029.55078125
2026-02-05 13:50:00,60030.44921875,60048.94921875,60005.44921875,60008.6015625
2026-02-05 13:55:00,60007.0,60012.8515625,59970.25,60010.1015625
2026-02-05 14:00:00,60014.30078125,60027.75,59983.75,59995.25
2026-02-05 14:05:00,59998.30078125,59998.30078125,59939.75,59942.55078125
2026-02-05 14:10:00,59943.6484375,59955.8984375,59913.6015625,59950.69921875
2026-02-05 14:15:00,59951.1484375,59953.94921875,59916.1484375,59921.3984375
2026-02-05 14:20:00,59923.3984375,59928.94921875,59888.8984375,59895.3984375
2026-02-05 14:25:00,59897.0,59941.0,59882.19921875,59930.05078125
2026-02-05 14:30:00,59931.8515625,59966.1015625,59920.1015625,59957.8515625
2026-02-05 14:35:00,59961.19921875,59981.6484375,59946.3515625,59969.55078125
2026-02-05 14:40:00,59972.80078125,59976.19921875,59936.25,59949.3515625
2026-02-05 14:45:00,59950.5,59981.94921875,59942.3515625,59977.94921875
2026-02-05 14:50:00,59978.1015625,60016.0,59972.25,60011.1484375
2026-02-05 14:55:00,60012.44921875,60067.30078125,60009.8984375,60055.75
2026-02-05 15:00:00,60054.1015625,60120.6484375,60054.1015625,60105.05078125
2026-02-05 15:05:00,60110.3515625,60121.55078125,60012.6015625,60056.3515625
2026-02-05 15:10:00,60058.55078125,60088.1484375,60032.44921875,60082.44921875
2026-02-05 15:15:00,60083.55078125,60087.1484375,60007.0,60038.6484375
2026-02-05 15:20:00,60039.25,60075.30078125,60012.8984375,60070.6015625
2026-02-05 15:25:00,60069.80078125,60076.75,60014.25,60055.25
2026-02-06 09:15:00,59999.6015625,60112.1484375,59931.05078125,60091.44921875
2026-02-06 09:20:00,60082.30078125,60115.05078125,60029.3984375,60105.55078125
2026-02-06 09:25:00,60109.80078125,60118.3984375,60054.1015625,60065.69921875
2026-02-06 09:30:00,60069.8515625,60075.30078125,60023.6484375,60038.94921875
2026-02-06 09:35:00,60041.75,60056.1484375,59977.19921875,59996.80078125
2026-02-06 09:40:00,59997.5,60001.05078125,59934.8984375,59955.19921875
2026-02-06 09:45:00,59951.55078125,60032.3515625,59947.25,60022.55078125
2026-02-06 09:50:00,60023.3984375,60029.8984375,59970.30078125,59971.75
2026-02-06 09:55:00,59968.44921875,59996.94921875,59946.25,59995.94921875
2026-02-06 10:00:00,59994.25,60022.94921875,59919.6484375,59957.8984375
2026-02-06 10:05:00,59960.1484375,59968.30078125,59907.30078125,59941.55078125
2026-02-06 10:10:00,59942.25,59944.3515625,59873.94921875,59915.8515625
2026-02-06 10:15:00,59916.94921875,59973.6484375,59872.69921875,59957.94921875
2026-02-06 10:20:00,59954.3515625,60002.1015625,59938.44921875,59974.55078125
2026-02-06 10:25:00,59971.1015625,59980.55078125,59823.25,59825.80078125
2026-02-06 10:30:00,59827.3984375,59828.6484375,59755.69921875,59776.19921875
2026-02-06 10:35:00,59776.3984375,59776.75,59707.0,59744.8984375
2026-02-06 10:40:00,59744.0,59744.0,59645.1015625,59677.8984375
2026-02-06 10:45:00,59680.94921875,59707.3515625,59659.25,59690.3515625
2026-02-06 10:50:00,59688.3984375,59708.5,59669.8515625,59676.75
2026-02-06 10:55:00,59676.0,59713.1484375,59665.3984375,59698.6484375
2026-02-06 11:00:00,59699.6484375,59755.3984375,59692.55078125,59753.8984375
2026-02-06 11:05:00,59752.69921875,59805.1015625,59747.55078125,59803.80078125
2026-02-06 11:10:00,59804.69921875,59821.44921875,59789.19921875,59818.8984375
2026-02-06 11:15:00,59817.8515625,59824.1015625,59769.94921875,59809.30078125
2026-02-06 11:20:00,59809.6484375,59874.19921875,59809.0,59850.8515625
2026-02-06 11:25:00,59853.8984375,59872.1484375,59808.5,59826.1015625
2026-02-06 11:30:00,59827.30078125,59903.44921875,59816.6015625,59897.3984375
2026-02-06 11:35:00,59896.8984375,59950.30078125,59869.80078125,59946.1015625
2026-02-06 11:40:00,59945.80078125,60011.69921875,59938.69921875,59941.55078125
2026-02-06 11:45:00,59939.69921875,59982.75,59918.1015625,59976.05078125
2026-02-06 11:50:00,59976.30078125,59988.6015625,59936.8515625,59943.55078125
2026-02-06 11:55:00,59944.0,59953.6015625,59910.6484375,59940.3984375
2026-02-06 12:00:00,59938.19921875,59994.80078125,59926.1015625,59927.6015625
2026-02-06 12:05:00,59928.30078125,59928.30078125,59827.3515625,59853.1015625
2026-02-06 12:10:00,59853.69921875,59892.6484375,59838.25,59887.55078125
2026-02-06 12:15:00,59890.55078125,59897.94921875,59845.6015625,59865.1015625
2026-02-06 12:20:00,59863.6015625,59864.80078125,59790.30078125,59790.30078125
2026-02-06 12:25:00,59790.25,59825.94921875,59781.0,59804.94921875
2026-02-06 12:30:00,59806.0,59806.0,59717.8984375,59744.3515625
2026-02-06 12:35:00,59743.69921875,59809.94921875,59743.69921875,59785.3984375
2026-02-06 12:40:00,59784.80078125,59805.5,59771.19921875,59799.69921875
2026-02-06 12:45:00,59802.80078125,59862.30078125,59785.94921875,59820.69921875
2026-02-06 12:50:00,59819.94921875,59847.6484375,59806.05078125,59814.25
2026-02-06 12:55:00,59810.30078125,59865.94921875,59793.8515625,59847.1484375
2026-02-06 13:00:00,59848.6484375,59852.75,59805.30078125,59825.3515625
2026-02-06 13:05:00,59826.3984375,59859.25,59782.69921875,59805.3515625
2026-02-06 13:10:00,59805.44921875,59824.94921875,59784.0,59795.94921875
2026-02-06 13:15:00,59796.6484375,59823.44921875,59782.69921875,59803.25
2026-02-06 13:20:00,59804.05078125,59816.05078125,59776.80078125,59808.75
2026-02-06 13:25:00,59810.0,59811.25,59801.80078125,59807.0
2026-02-06 13:30:00,59794.05078125,59809.05078125,59768.25,59803.5
2026-02-06 13:35:00,59805.94921875,59849.94921875,59795.94921875,59838.80078125
2026-02-06 13:40:00,59838.1484375,59876.3984375,59821.94921875,59831.1015625
2026-02-06 13:45:00,59834.1484375,59873.30078125,59819.69921875,59854.5
2026-02-06 13:50:00,59854.75,59950.8984375,59849.55078125,59940.80078125
2026-02-06 13:55:00,59938.30078125,59961.55078125,59915.25,59950.44921875
2026-02-06 14:00:00,59950.5,60004.5,59947.69921875,59957.94921875
2026-02-06 14:05:00,59958.1484375,59982.6015625,59942.3984375,59967.80078125
2026-02-06 14:10:00,59966.05078125,59970.3515625,59924.0,59946.1484375
2026-02-06 14:15:00,59946.6015625,59974.19921875,59927.6484375,59972.3984375
2026-02-06 14:20:00,59971.6015625,59999.75,59949.19921875,59952.80078125
2026-02-06 14:25:00,59954.30078125,59976.1015625,59946.69921875,59960.94921875
2026-02-06 14:30:00,59960.1484375,59977.8515625,59941.6484375,59976.6015625
2026-02-06 14:35:00,59976.0,60016.1015625,59969.69921875,59992.3984375
2026-02-06 14:40:00,59994.25,60019.6484375,59992.3984375,59998.5
2026-02-06 14:45:00,59999.19921875,60021.1015625,59974.44921875,59983.30078125
2026-02-06 14:50:00,59980.75,60043.30078125,59977.30078125,60039.1484375
2026-02-06 14:55:00,60041.25,60080.1015625,60041.25,60064.05078125
2026-02-06 15:00:00,60064.8984375,60133.6015625,60064.8984375,60127.8515625
2026-02-06 15:05:00,60124.75,60143.30078125,60095.3984375,60106.05078125
2026-02-06 15:10:00,60101.05078125,60139.19921875,60088.1015625,60132.3984375
2026-02-06 15:15:00,60130.80078125,60149.8515625,60120.75,60128.6484375
2026-02-06 15:20:00,60120.30078125,60141.55078125,60106.19921875,60141.55078125
2026-02-06 15:25:00,60135.3515625,60138.3515625,60078.5,60112.80078125
2026-02-09 09:15:00,60796.44921875,60827.75,60501.30078125,60607.1484375
2026-02-09 09:20:00,60604.8984375,60671.05078125,60579.30078125,60640.3515625
2026-02-09 09:25:00,60647.8984375,60675.94921875,60623.1015625,60664.0
2026-02-09 09:30:00,60665.05078125,60729.55078125,60610.80078125,60646.19921875
2026-02-09 09:35:00,60645.0,60660.30078125,60597.69921875,60605.6484375
2026-02-09 09:40:00,60602.1015625,60642.25,60599.69921875,60617.75
2026-02-09 09:45:00,60617.05078125,60643.75,60601.94921875,60621.30078125
2026-02-09 09:50:00,60617.5,60637.25,60593.80078125,60610.30078125
2026-02-09 09:55:00,60613.55078125,60657.3515625,60609.1484375,60653.8515625
2026-02-09 10:00:00,60652.1015625,60694.1484375,60648.5,60676.8984375
2026-02-09 10:05:00,60676.44921875,60695.3515625,60656.55078125,60673.1015625
2026-02-09 10:10:00,60672.30078125,60682.69921875,60630.0,60643.8515625
2026-02-09 10:15:00,60638.8984375,60667.30078125,60627.8984375,60656.8515625
2026-02-09 10:20:00,60652.1015625,60676.19921875,60604.0,60622.80078125
2026-02-09 10:25:00,60620.3515625,60638.1484375,60580.94921875,60590.3984375
2026-02-09 10:30:00,60587.8515625,60647.94921875,60572.6484375,60640.8515625
2026-02-09 10:35:00,60636.30078125,60691.30078125,60636.30078125,60672.6484375
2026-02-09 10:40:00,60675.8515625,60688.25,60662.3984375,60676.6015625
2026-02-09 10:45:00,60679.94921875,60700.94921875,60661.75,60665.1015625
2026-02-09 10:50:00,60670.69921875,60704.05078125,60657.69921875,60698.8515625
2026-02-09 10:55:00,60697.94921875,60712.69921875,60680.3515625,60695.69921875
2026-02-09 11:00:00,60695.5,60709.69921875,60650.80078125,60665.6484375
2026-02-09 11:05:00,60664.05078125,60687.1484375,60638.3515625,60646.0
2026-02-09 11:10:00,60646.8984375,60662.8984375,60633.80078125,60654.0
2026-02-09 11:15:00,60654.0,60665.0,60636.1015625,60656.94921875
2026-02-09 11:20:00,60656.80078125,60677.1484375,60650.05078125,60662.80078125
2026-02-09 11:25:00,60665.5,60672.1015625,60636.1484375,60652.05078125
2026-02-09 11:30:00,60653.6484375,60657.30078125,60616.0,60648.05078125
2026-02-09 11:35:00,60649.8515625,60677.80078125,60637.8984375,60672.94921875
2026-02-09 11:40:00,60673.55078125,60675.75,60637.25,60646.44921875
2026-02-09 11:45:00,60644.0,60654.3984375,60615.55078125,60638.25
2026-02-09 11:50:00,60638.6484375,60641.05078125,60613.5,60617.3984375
2026-02-09 11:55:00,60617.19921875,60632.1484375,60604.75,60621.5
2026-02-09 12:00:00,60621.1015625,60644.1484375,60615.55078125,60629.1484375
2026-02-09 12:05:00,60629.80078125,60653.8515625,60608.8515625,60645.94921875
2026-02-09 12:10:00,60647.44921875,60653.1015625,60622.75,60629.69921875
2026-02-09 12:15:00,60630.8515625,60649.3515625,60621.6484375,60634.05078125
2026-02-09 12:20:00,60635.6484375,60650.1484375,60622.6484375,60629.19921875
2026-02-09 12:25:00,60630.80078125,60645.69921875,60616.1484375,60620.75
2026-02-09 12:30:00,60623.55078125,60626.8984375,60590.30078125,60599.5
2026-02-09 12:35:00,60603.69921875,60622.69921875,60571.0,60577.1484375
2026-02-09 12:40:00,60575.30078125,60602.55078125,60564.80078125,60582.3515625
2026-02-09 12:45:00,60581.8984375,60594.30078125,60563.05078125,60568.8515625
2026-02-09 12:50:00,60570.44921875,60590.80078125,60528.3984375,60529.69921875
2026-02-09 12:55:00,60532.05078125,60560.8515625,60516.19921875,60558.1015625
2026-02-09 13:00:00,60560.1484375,60602.8984375,60550.94921875,60600.1484375
2026-02-09 13:05:00,60597.75,60627.69921875,60597.55078125,60622.75
2026-02-09 13:10:00,60620.6015625,60631.69921875,60571.6484375,60587.8515625
2026-02-09 13:15:00,60588.75,60615.8984375,60583.6015625,60598.8515625
2026-02-09 13:20:00,60601.44921875,60611.5,60569.30078125,60577.0
2026-02-09 13:25:00,60577.6484375,60592.05078125,60554.8515625,60558.0
2026-02-09 13:30:00,60558.0,60592.8515625,60543.8984375,60577.55078125
2026-02-09 13:35:00,60579.8984375,60611.1484375,60571.75,60594.3515625
2026-02-09 13:40:00,60594.6484375,60615.69921875,60590.1015625,60604.1015625
2026-02-09 13:45:00,60605.5,60616.6484375,60580.6484375,60585.69921875
2026-02-09 13:50:00,60590.05078125,60601.75,60569.94921875,60584.5
2026-02-09 13:55:00,60582.94921875,60610.3984375,60563.25,60571.44921875
2026-02-09 14:00:00,60573.6484375,60598.69921875,60569.8984375,60583.69921875
2026-02-09 14:05:00,60589.55078125,60600.1484375,60560.30078125,60597.19921875
2026-02-09 14:10:00,60599.6484375,60614.1484375,60581.6484375,60593.5
2026-02-09 14:15:00,60593.80078125,60637.69921875,60584.1015625,60634.1484375
2026-02-09 14:20:00,60638.69921875,60674.6484375,60627.94921875,60656.75
2026-02-09 14:25:00,60660.19921875,60665.1015625,60637.6015625,60653.94921875
2026-02-09 14:30:00,60657.69921875,60659.94921875,60637.5,60646.0
2026-02-09 14:35:00,60644.94921875,60655.05078125,60597.6484375,60600.6015625
2026-02-09 14:40:00,60602.8984375,60610.3984375,60581.69921875,60594.75
2026-02-09 14:45:00,60591.44921875,60655.3984375,60591.44921875,60629.05078125
2026-02-09 14:50:00,60633.30078125,60656.94921875,60606.5,60647.5
2026-02-09 14:55:00,60649.19921875,60672.75,60644.69921875,60655.1484375
2026-02-09 15:00:00,60656.6484375,60685.19921875,60637.3515625,60668.1484375
2026-02-09 15:05:00,60667.8515625,60674.75,60614.6484375,60652.75
2026-02-09 15:10:00,60653.30078125,60671.69921875,60647.55078125,60665.75
2026-02-09 15:15:00,60665.8515625,60683.80078125,60655.8515625,60672.05078125
2026-02-09 15:20:00,60673.44921875,60673.44921875,60648.6015625,60661.6015625
2026-02-09 15:25:00,60663.05078125,60700.3515625,60638.25,60666.80078125
2026-02-10 09:15:00,60715.6484375,60760.6015625,60656.55078125,60677.80078125
2026-02-10 09:20:00,60676.8984375,60708.44921875,60611.3984375,60706.8515625
2026-02-10 09:25:00,60706.19921875,60713.55078125,60667.3984375,60687.8984375
2026-02-10 09:30:00,60686.69921875,60732.44921875,60656.25,60727.80078125
2026-02-10 09:35:00,60732.6484375,60737.1015625,60710.0,60717.3984375
2026-02-10 09:40:00,60721.94921875,60723.3984375,60696.3515625,60699.30078125
2026-02-10 09:45:00,60702.19921875,60709.1484375,60656.6015625,60656.6015625
2026-02-10 09:50:00,60654.1015625,60680.6484375,60610.55078125,60612.6015625
2026-02-10 09:55:00,60616.94921875,60679.3515625,60598.30078125,60671.8515625
2026-02-10 10:00:00,60675.44921875,60711.80078125,60663.3984375,60711.19921875
2026-02-10 10:05:00,60709.94921875,60732.6015625,60686.6484375,60698.69921875
2026-02-10 10:10:00,60700.19921875,60710.75,60669.69921875,60682.44921875
2026-02-10 10:15:00,60682.80078125,60721.30078125,60673.69921875,60703.1015625
2026-02-10 10:20:00,60704.3984375,60721.19921875,60694.1484375,60721.1484375
2026-02-10 10:25:00,60720.5,60733.69921875,60710.1484375,60721.55078125
2026-02-10 10:30:00,60724.1484375,60768.94921875,60715.8984375,60768.94921875
2026-02-10 10:35:00,60763.3984375,60786.1484375,60756.80078125,60773.3515625
2026-02-10 10:40:00,60774.8984375,60780.1484375,60744.94921875,60760.44921875
2026-02-10 10:45:00,60759.80078125,60773.8984375,60735.44921875,60742.6015625
2026-02-10 10:50:00,60744.55078125,60772.25,60738.19921875,60765.1015625
2026-02-10 10:55:00,60765.94921875,60774.30078125,60739.75,60748.80078125
2026-02-10 11:00:00,60747.80078125,60768.19921875,60722.75,60752.69921875
2026-02-10 11:05:00,60755.30078125,60761.44921875,60729.1484375,60730.75
2026-02-10 11:10:00,60731.05078125,60764.25,60719.3984375,60751.1484375
2026-02-10 11:15:00,60753.1484375,60763.3984375,60725.5,60734.0
2026-02-10 11:20:00,60734.6484375,60738.0,60711.25,60726.6015625
2026-02-10 11:25:00,60731.30078125,60747.6484375,60718.69921875,60728.0
2026-02-10 11:30:00,60730.5,60744.19921875,60720.80078125,60738.5
2026-02-10 11:35:00,60738.6484375,60740.55078125,60701.69921875,60724.3984375
2026-02-10 11:40:00,60724.6015625,60743.25,60704.1484375,60737.5
2026-02-10 11:45:00,60739.44921875,60745.94921875,60713.8984375,60727.75
2026-02-10 11:50:00,60723.19921875,60741.0,60705.1484375,60732.8984375
2026-02-10 11:55:00,60733.6015625,60742.1484375,60711.30078125,60739.75
2026-02-10 12:00:00,60736.0,60739.3984375,60720.6015625,60726.55078125
2026-02-10 12:05:00,60727.19921875,60732.0,60704.19921875,60713.75
2026-02-10 12:10:00,60712.19921875,60732.3984375,60705.75,60732.3984375
2026-02-10 12:15:00,60732.30078125,60757.44921875,60724.3984375,60752.3984375
2026-02-10 12:20:00,60751.1015625,60751.8984375,60712.80078125,60728.44921875
2026-02-10 12:25:00,60729.69921875,60741.80078125,60715.69921875,60741.80078125
2026-02-10 12:30:00,60741.19921875,60748.1015625,60717.1484375,60744.8515625
2026-02-10 12:35:00,60743.0,60754.6484375,60727.94921875,60738.0
2026-02-10 12:40:00,60735.6484375,60755.5,60734.05078125,60752.6484375
2026-02-10 12:45:00,60748.69921875,60788.69921875,60745.75,60785.1015625
2026-02-10 12:50:00,60781.6484375,60797.30078125,60762.8515625,60773.30078125
2026-02-10 12:55:00,60775.69921875,60783.3984375,60753.94921875,60759.25
2026-02-10 13:00:00,60760.75,60772.3984375,60731.94921875,60752.80078125
2026-02-10 13:05:00,60750.19921875,60776.69921875,60726.3515625,60770.1015625
2026-02-10 13:10:00,60771.19921875,60777.8984375,60748.25,60771.5
2026-02-10 13:15:00,60769.75,60781.8984375,60693.75,60700.8515625
2026-02-10 13:20:00,60699.44921875,60728.69921875,60673.5,60679.0
2026-02-10 13:25:00,60679.30078125,60719.3984375,60672.6015625,60698.75
2026-02-10 13:30:00,60690.30078125,60693.3515625,60629.05078125,60666.3515625
2026-02-10 13:35:00,60666.94921875,60669.94921875,60622.19921875,60652.0
2026-02-10 13:40:00,60652.75,60669.8515625,60634.8984375,60663.3515625
2026-02-10 13:45:00,60666.5,60672.1484375,60619.05078125,60634.30078125
2026-02-10 13:50:00,60636.30078125,60667.94921875,60622.6484375,60623.75
2026-02-10 13:55:00,60627.6484375,60631.44921875,60570.05078125,60574.3984375
2026-02-10 14:00:00,60572.80078125,60583.44921875,60534.19921875,60581.8984375
2026-02-10 14:05:00,60580.8984375,60654.8984375,60577.5,60626.6484375
2026-02-10 14:10:00,60622.8515625,60646.1015625,60606.6015625,60645.1015625
2026-02-10 14:15:00,60647.05078125,60695.0,60643.8984375,60693.8984375
2026-02-10 14:20:00,60690.94921875,60694.25,60644.94921875,60666.75
2026-02-10 14:25:00,60662.6015625,60677.05078125,60647.8515625,60659.3984375
2026-02-10 14:30:00,60656.69921875,60666.75,60636.0,60643.8984375
2026-02-10 14:35:00,60645.3984375,60668.8515625,60631.25,60651.69921875
2026-02-10 14:40:00,60654.0,60654.0,60617.30078125,60641.25
2026-02-10 14:45:00,60642.19921875,60668.0,60635.19921875,60650.6015625
2026-02-10 14:50:00,60654.94921875,60665.44921875,60638.75,60662.8984375
2026-02-10 14:55:00,60661.80078125,60678.75,60644.69921875,60667.30078125
2026-02-10 15:00:00,60668.8515625,60709.44921875,60655.6484375,60682.0
2026-02-10 15:05:00,60695.44921875,60699.8984375,60607.19921875,60681.0
2026-02-10 15:10:00,60675.94921875,60689.1015625,60628.8984375,60634.3984375
2026-02-10 15:15:00,60633.30078125,60655.1484375,60589.55078125,60594.3984375
2026-02-10 15:20:00,60596.30078125,60596.30078125,60558.25,60565.05078125
2026-02-10 15:25:00,60567.80078125,60583.05078125,60550.8515625,60568.25
2026-02-11 09:15:00,60716.6015625,60716.6015625,60514.94921875,60605.69921875
